Date,USDJPY,EURUSD,GBPUSD,USDCNH,EURJPY,AUDUSD,EURGBP,EURCHF,USDCAD,AUDCAD,CADJPY,EURCAD,CADCHF,GBPJPY,AUDJPY,CHFJPY,AUDCHF,EURAUD,GBPAUD
04/22/2025,-2.4925,1.1525,0.275,-0.1025,-1.405,-0.9675,1.0525,-1.4475,0.1375,-0.91,-2.3,0.935,-4.9,-2.005,-2.735,-0.72,-2.81,1.175,0.8075
04/21/2025,-2.525,1.045,0.28,-0.19,-1.6,-1.1375,1.09,-1.5025,0.17,-0.9125,-2.51,0.89,-4.82,-2.09,-2.7675,-0.8225,-3.245,1.38,0.8325
,,,,,,,,,,,,,,,,,,,
04/18/2025,-2.305,0.9725,0.2175,-0.0925,-1.455,-1.265,1.045,-1.525,0.285,-0.9075,-2.31,0.895,-5.14,-1.89,-2.6475,-0.6475,-2.945,1.34,0.8325
04/17/2025,-2.2925,0.955,0.2,-0.0525,-1.4675,-1.24,1.045,-1.4675,0.305,-0.95,-2.27,0.89,-5.38,-1.8225,-2.6825,-0.625,-2.9,1.315,0.9275
04/16/2025,-2.54,1.075,0.3,0.0625,-1.65,-1.3425,1.065,-1.5925,0.3825,-1,-2.59,1.0775,-5.4,-2.0725,-2.9925,-0.83,-3.44,1.445,0.99
04/15/2025,-2.615,0.735,0.15,0.1075,-1.7325,-1.37,0.97,-1.5075,0.4025,-1.015,-2.67,0.8325,-5.45,-2.1925,-3.43,-0.745,-3.295,1.175,0.795
04/14/2025,-2.93,1.0575,0.315,0.385,-1.765,-1.945,1.2225,-1.47,0.2375,-1.46,-2.76,0.875,-5.88,-2.3075,-3.4325,-0.8775,-3.82,1.69,1.0275
,,,,,,,,,,,,,,,,,,,
04/11/2025,-3.4575,1.285,0.2025,0.3,-2.2325,-2.32,1.32,-1.6725,0.135,-1.595,-3.21,1,-5.18,-3.1075,-4.5625,-1.6775,-4.31,2.0075,1.16
04/10/2025,-2.9275,0.845,-0.17,0.455,-2.1925,-2.7,1.0575,-1.5725,0.2725,-1.5775,-3.08,0.885,-5.35,-2.7425,-4.2725,-1.6775,-3.985,2.11,1.2625
04/09/2025,-2.4775,0.2125,-0.365,1.175,-1.9275,-2.5875,0.7975,-1.2425,0.715,-1.9,-2.69,0.4275,-6.46,-2.81,-3.5775,-1.3125,-3.425,2.0025,1.6
04/08/2025,-2.615,0.085,-0.5575,1.12,-2.39,-3.17,0.6675,-1.2575,1,-1.99,-3.16,0.72,-4.86,-2.6825,-4.3725,-1.8925,-3.7025,2.4275,1.63
04/07/2025,-2.505,0.035,-0.5525,0.88,-2.395,-3.0275,0.6525,-1.1075,1.0775,-1.615,-3.09,0.69,-5.17,-2.5375,-4.4225,-1.745,-3.7225,2.6175,1.575
,,,,,,,,,,,,,,,,,,,
04/04/2025,-2.18,0.2375,-0.3225,0.4375,-2.005,-2.2425,0.635,-0.71,0.9575,-1.1425,-2.79,0.6625,-4.49,-2.2175,-4.1675,-1.5275,-2.3375,2.145,1.1325
04/03/2025,-1.8825,0.6825,0.1575,0.3825,-1.65,-0.6175,0.465,-0.3525,0.515,-0.1525,-2.13,0.7175,-3.56,-1.795,-2.5925,-1.3325,-1.835,0.6675,0.3175
04/02/2025,-1.65,0.3625,-0.17,-0.04,-1.5325,-0.6525,0.4475,-0.1875,0.98,-0.1325,-2.25,0.8125,-2.97,-1.635,-2.485,-1.2625,-1.405,0.7025,0.295
04/01/2025,-1.615,0.3,-0.2125,-0.05,-1.5725,-0.685,0.45,-0.265,1.005,-0.145,-2.28,0.8975,-3.09,-1.6975,-2.435,-1.2275,-1.3725,0.7,0.27
03/31/2025,-1.54,0.4175,-0.21,0.0425,-1.49,-0.7,0.4425,-0.1825,1.05,-0.1525,-2.19,0.985,-3.1,-1.5975,-2.3575,-1.145,-1.4025,0.705,0.2975
,,,,,,,,,,,,,,,,,,,
03/28/2025,-1.3475,0.495,-0.2075,0.09,-1.2375,-0.6675,0.3825,-0.1725,0.9125,-0.1575,-1.92,0.8725,-2.68,-1.46,-2.1525,-0.9475,-1.305,0.6925,0.28
03/27/2025,-1.25,0.1725,-0.3375,0.1,-1.165,-0.655,0.4,-0.185,0.9625,-0.1675,-1.85,0.7425,-2.68,-1.4375,-2.0375,-0.8625,-1.285,0.6575,0.245
03/26/2025,-1.255,-0.035,-0.445,0.21,-1.235,-0.6725,0.39,-0.1875,0.9975,-0.17,-1.87,0.725,-2.63,-1.48,-2.0825,-0.8825,-1.2425,0.6425,0.1875
03/25/2025,-1.23,-0.005,-0.455,0.265,-1.255,-0.685,0.405,-0.1775,1.0175,-0.175,-1.87,0.63,-2.63,-1.525,-2.0275,-0.89,-1.2275,0.6725,0.1775
03/24/2025,-1.2,-0.19,-0.475,0.21,-1.18,-0.7225,0.41,-0.1775,1.0875,-0.175,-1.92,0.6175,-2.8,-1.46,-2.0025,-0.82,-1.295,0.6525,0.2025
,,,,,,,,,,,,,,,,,,,
03/21/2025,-1.265,-0.2075,-0.4525,0.22,-1.26,-0.7375,0.44,-0.1575,1.1075,-0.1825,-2,0.6375,-2.69,-1.4575,-2.085,-0.91,-1.29,0.665,0.2125
03/20/2025,-1.28,-0.25,-0.38,0.21,-1.31,-0.7375,0.52,-0.1725,1.0475,-0.135,-1.94,0.615,-2.8,-1.44,-2.02,-0.8825,-1.2675,0.63,0.15
03/19/2025,-1.2175,-0.1225,-0.33,0.13,-1.125,-0.635,0.5875,-0.135,1.045,-0.1325,-1.88,0.7325,-2.87,-1.3425,-1.9125,-0.8125,-1.315,0.615,0.1625
03/18/2025,-1.225,-0.0025,-0.31,0.045,-1.02,-0.585,0.605,-0.05,1.0375,-0.1125,-1.86,0.7575,-2.9,-1.2925,-1.8675,-0.81,-1.2775,0.62,0.1575
03/17/2025,-1.3325,-0.07,-0.3375,-0.035,-1.125,-0.5675,0.5975,-0.065,1.0575,-0.11,-1.92,0.6725,-2.9,-1.42,-1.9925,-0.9125,-1.2925,0.6,0.1575
,,,,,,,,,,,,,,,,,,,
03/14/2025,-1.375,-0.09,-0.35,-0.065,-1.24,-0.6325,0.5925,-0.0575,1.15,-0.1075,-2.11,0.7275,-3.13,-1.4975,-2.1,-1.05,-1.3075,0.645,0.2075
03/13/2025,-1.45,-0.115,-0.3525,-0.115,-1.365,-0.695,0.5275,-0.085,1.095,-0.13,-2.17,0.6475,-3.15,-1.5825,-2.2525,-1.145,-1.3875,0.585,0.115
03/12/2025,-1.4075,0.02,-0.295,-0.2,-1.2525,-0.705,0.56,-0.085,1.1575,-0.15,-2.04,0.7575,-3.23,-1.505,-2.1425,-1.0275,-1.4125,0.61,0.2725
03/11/2025,-1.5925,0.215,-0.245,-0.215,-1.31,-0.7275,0.6275,-0.095,1.235,-0.1425,-2.34,0.9475,-3.5,-1.67,-2.3275,-1.23,-1.475,0.65,0.2975
03/10/2025,-1.7425,0.0275,-0.2575,-0.145,-1.495,-0.7175,0.5875,-0.1775,1.2475,-0.16,-2.42,0.845,-3.31,-1.82,-2.4225,-1.3875,-1.4825,0.585,0.275
,,,,,,,,,,,,,,,,,,,
03/07/2025,-1.815,0.19,-0.1775,-0.135,-1.6275,-0.7275,0.5675,-0.155,1.1825,-0.225,-2.39,0.57,-3.28,-1.785,-2.46,-1.5175,-1.4575,0.585,0.235
03/06/2025,-1.8025,0.2575,-0.1275,-0.17,-1.585,-0.6175,0.5575,-0.1875,1.1425,-0.145,-2.44,0.5425,-3.07,-1.8175,-2.4125,-1.505,-1.465,0.515,0.225
03/05/2025,-1.6675,0.445,-0.2,-0.07,-1.3125,-0.7475,0.4375,-0.24,1.3225,-0.1575,-2.47,0.905,-2.7,-1.7525,-2.4475,-1.375,-1.5825,0.545,0.2525
03/04/2025,-1.745,-0.38,-0.5225,-0.0375,-1.735,-0.9375,0.3625,-0.53,1.52,-0.1225,-2.78,0.5325,-2.31,-1.9475,-2.565,-1.44,-1.5375,0.535,0.2475
03/03/2025,-1.59,-0.7525,-0.7225,-0.015,-1.7675,-0.835,0.305,-0.56,1.8,-0.0725,-2.8,0.4925,-2.6,-1.8325,-2.445,-1.395,-1.285,0.3825,0.215
,,,,,,,,,,,,,,,,,,,
02/28/2025,-1.5425,-0.8525,-0.685,-0.01,-1.7475,-0.9375,0.285,-0.5675,1.825,-0.1025,-2.77,0.435,-2.3,-1.7875,-2.4575,-1.345,-1.2975,0.385,0.1175
02/27/2025,-1.545,-0.695,-0.685,-0.03,-1.6475,-0.725,0.29,-0.5475,1.87,-0.135,-2.73,0.61,-2.28,-1.73,-2.33,-1.345,-1.2775,0.3575,0.0725
02/26/2025,-1.62,-0.545,-0.665,-0.235,-1.6825,-0.7175,0.3525,-0.55,1.4925,-0.095,-2.56,0.425,-2.59,-1.8325,-2.4125,-1.43,-1.26,0.34,0.0675
02/25/2025,-1.5675,-0.5775,-0.6725,-0.2475,-1.655,-0.735,0.36,-0.5175,1.705,-0.1075,-2.78,0.495,-2.52,-1.815,-2.285,-1.3925,-1.1975,0.34,0.0475
02/24/2025,-1.4575,-0.5925,-0.69,-0.3,-1.5825,-0.7125,0.36,-0.4125,1.37,-0.08,-2.5,0.235,-2.24,-1.7825,-2.205,-1.335,-1.13,0.2925,0.0125
,,,,,,,,,,,,,,,,,,,
02/21/2025,-1.46,-0.6325,-0.7075,-0.325,-1.6225,-0.7025,0.3625,-0.3875,1.335,-0.105,-2.44,0.12,-2.15,-1.795,-2.185,-1.3425,-1.0725,0.2875,-0.0225
02/20/2025,-1.4825,-0.665,-0.69,-0.465,-1.675,-0.6425,0.39,-0.3475,1.13,-0.1425,-2.34,0.0575,-2.07,-1.845,-2.215,-1.4075,-1.0525,0.2875,-0.03
02/19/2025,-1.1675,-0.655,-0.7,-0.24,-1.345,-0.695,0.4,-0.36,1.125,-0.14,-1.98,0.0475,-1.97,-1.54,-1.92,-1,-1.08,0.2625,-0.03
02/18/2025,-1.185,-0.5575,-0.665,-0.23,-1.295,-0.685,0.3925,-0.3575,0.8425,-0.165,-1.92,-0.11,-1.84,-1.555,-1.955,-1.0625,-1.085,0.29,-0.04
02/17/2025,-1.18,-0.5025,-0.61,-0.32,-1.2975,-0.6725,0.3975,-0.355,0.855,-0.17,-1.89,-0.095,-1.88,-1.5575,-1.9375,-1.07,-1.055,0.3225,-0.005
,,,,,,,,,,,,,,,,,,,
02/14/2025,-1.2325,-0.495,-0.7,-0.4325,-1.3675,-0.6725,0.4,-0.36,0.865,-0.255,-1.96,-0.08,-1.88,-1.6325,-2.01,-1.12,-1.095,0.3325,-0.0325
02/13/2025,-1.2325,-0.5625,-0.91,-0.36,-1.3825,-0.755,0.4,-0.3725,0.98,-0.215,-2.07,-0.06,-2.13,-1.75,-2.055,-1.14,-1.1125,0.3475,-0.105
02/12/2025,-1.115,-0.5675,-0.91,-0.1875,-1.255,-0.77,0.3925,-0.385,1.08,-0.1775,-1.99,-0.055,-2.23,-1.605,-1.94,-0.935,-1.1275,0.33,-0.0975
02/11/2025,-1.255,-0.71,-0.9725,-0.1775,-1.4775,-0.8075,0.3825,-0.465,1.2075,-0.1675,-2.16,0.0775,-2.31,-1.745,-2.1625,-1.0175,-1.17,0.2925,-0.1025
02/10/2025,-1.45,-0.8675,-1.045,-0.0625,-1.7325,-0.83,0.3925,-0.54,1.21,-0.155,-2.36,-0.005,-2.35,-1.9725,-2.3775,-1.2,-1.1675,0.3075,-0.0775
,,,,,,,,,,,,,,,,,,,
02/07/2025,-1.61,-0.9725,-0.975,-0.0775,-2,-0.7825,0.3875,-0.52,1.2,-0.2575,-2.44,-0.1625,-2.28,-2.0125,-2.5025,-1.335,-1.1425,0.295,-0.085
02/06/2025,-1.5175,-0.7125,-0.91,-0.03,-1.6725,-0.79,0.445,-0.615,1.235,-0.2375,-2.36,0.075,-2.38,-1.995,-2.385,-1.24,-1.18,0.36,-0.1125
02/05/2025,-1.545,-0.6475,-0.71,-0.045,-1.6525,-0.75,0.4425,-0.6475,1.2675,-0.175,-2.43,0.2175,-2.56,-2.0025,-2.405,-1.285,-1.1825,0.35,0.0125
02/04/2025,-1.41,-0.695,-0.725,0.1,-1.6275,-0.82,0.4425,-0.725,1.315,-0.16,-2.3,0.2,-2.73,-2.0075,-2.3825,-1.2225,-1.2525,0.4125,0.0475
02/03/2025,-1.4825,-0.9625,-0.9625,0.335,-1.9075,-1.0475,0.455,-0.725,1.85,-0.1275,-2.81,0.515,-3.41,-2.0875,-2.605,-1.2325,-1.305,0.42,0.0025
,,,,,,,,,,,,,,,,,,,
01/31/2025,-1.3425,-0.72,-0.71,0.055,-1.69,-0.78,0.5075,-0.595,1.945,-0.05,-2.72,0.55,-3.3,-1.9925,-2.35,-1.13,-1.275,0.48,0.0275
01/30/2025,-1.4,-0.7025,-0.705,-0.12,-1.8175,-0.7925,0.5325,-0.5925,1.93,0.005,-2.86,0.605,-3.3,-2.005,-2.4375,-1.1925,-1.2875,0.485,0.065
01/29/2025,-1.1525,-0.665,-0.7075,-0.1575,-1.6025,-0.7825,0.5075,-0.6025,1.71,-0.0475,-2.51,0.53,-3.21,-1.8225,-2.165,-0.955,-1.31,0.5175,0.045
01/28/2025,-1.0925,-0.6675,-0.7325,-0.1525,-1.6175,-0.755,0.52,-0.61,1.625,-0.1075,-2.41,0.43,-3.38,-1.79,-2.0825,-0.92,-1.2825,0.5,-0.0425
01/27/2025,-1.16,-0.5975,-0.7625,-0.1475,-1.6375,-0.74,0.5325,-0.63,1.5425,-0.1,-2.38,0.4725,-3.22,-1.85,-2.1475,-0.995,-1.37,0.495,-0.0325
,,,,,,,,,,,,,,,,,,,
01/24/2025,-0.8325,-0.58,-0.83,-0.1625,-1.2525,-0.615,0.5275,-0.5125,1.44,-0.0675,-2.11,0.36,-2.63,-1.6725,-1.6975,-0.7475,-1.0175,0.345,-0.13
01/23/2025,-0.8,-0.7525,-1.0875,-0.0025,-1.3125,-0.725,0.5975,-0.5325,1.555,-0.09,-2.2,0.315,-2.56,-1.7625,-1.7775,-0.6975,-1.0825,0.3775,-0.175
01/22/2025,-0.8225,-0.6975,-1.1175,0.035,-1.1875,-0.77,0.655,-0.5225,1.5025,-0.08,-2.16,0.32,-2.54,-1.76,-1.6975,-0.6875,-1.1075,0.38,-0.1675
01/21/2025,-0.855,-0.7725,-1.255,-0.0575,-1.255,-0.785,0.7125,-0.5125,1.335,-0.1925,-2.02,0.17,-2.02,-1.8725,-1.8225,-0.735,-1.1375,0.4525,-0.2075
01/20/2025,-1.005,-0.8375,-1.2925,-0.135,-1.5675,-0.79,0.8425,-0.525,1.065,-0.31,-2,-0.13,-2.04,-2.0325,-2,-0.91,-1.1425,0.4225,-0.2275
,,,,,,,,,,,,,,,,,,,
01/17/2025,-0.9975,-0.7725,-1.345,-0.0625,-1.52,-0.7775,0.875,-0.515,1.655,-0.2925,-2.28,0.295,-2.49,-2.0725,-1.9625,-0.905,-1.105,0.3575,-0.25
01/16/2025,-1.0175,-0.56,-1.3225,-0.1875,-1.4725,-0.7925,0.8425,-0.5275,1.455,-0.3225,-2.2,0.2025,-2.23,-2.175,-2,-0.915,-1.1575,0.3975,-0.2325
01/15/2025,-1.1525,-0.5975,-1.3225,-0.2975,-1.585,-0.805,0.85,-0.5475,0.89,-0.3,-2.04,-0.0275,-1.48,-2.3175,-2.11,-1.0625,-1.13,0.4125,-0.2875
01/14/2025,-1.0575,-0.64,-1.6225,-0.29,-1.51,-0.83,0.945,-0.58,0.7825,-0.3475,-1.85,-0.06,-1.39,-2.365,-2.0325,-0.9525,-1.145,0.4575,-0.3675
01/13/2025,-1.1775,-0.7475,-1.6975,-0.2775,-1.7,-0.8275,1.015,-0.58,0.8,-0.345,-2.01,-0.125,-1.46,-2.495,-2.21,-1.085,-1.175,0.4575,-0.375
,,,,,,,,,,,,,,,,,,,
01/10/2025,-1.0825,-0.6125,-1.5175,-0.3525,-1.5075,-0.8,0.97,-0.57,0.81,-0.3425,-1.89,-0.07,-1.49,-2.365,-2.0225,-0.9775,-1.12,0.49,-0.2975
01/09/2025,-0.985,-0.5575,-1.5175,-0.3625,-1.41,-0.8,0.9875,-0.565,0.76,-0.3225,-1.8,-0.055,-1.39,-2.195,-1.9775,-0.9025,-1.1125,0.485,-0.3825
01/08/2025,-0.9625,-0.6325,-1.0375,-0.3825,-1.38,-0.7175,0.7125,-0.5625,0.7325,-0.3375,-1.74,-0.115,-1.28,-1.97,-1.8925,-0.86,-1.0925,0.395,-0.1125
01/07/2025,-0.9525,-0.48,-0.485,-0.3275,-1.265,-0.715,0.2,-0.575,0.6375,-0.3425,-1.7,-0.035,-1.2,-1.675,-1.8775,-0.855,-1.1025,0.415,0.1025
01/06/2025,-1,-0.47,-0.5075,-0.19,-1.3425,-0.8175,0.1975,-0.605,0.7475,-0.335,-1.77,0.01,-1.38,-1.66,-2.0275,-0.875,-1.1825,0.515,0.1625
,,,,,,,,,,,,,,,,,,,
01/03/2025,-1.1175,-0.5575,-0.6,-0.195,-1.485,-0.87,0.1625,-0.6025,0.9025,-0.33,-1.95,0.025,-1.53,-1.805,-2.1225,-0.9925,-1.22,0.53,0.1375
01/02/2025,-1.185,-0.635,-0.59,-0.445,-1.635,-0.88,0.1625,-0.6175,0.895,-0.315,-2,-0.025,-1.59,-1.85,-2.1725,-1.0525,-1.2125,0.485,0.1375
01/01/2025,-1.1725,-0.6125,-0.55,-0.6175,-1.5975,-0.92,0.1575,-0.63,0.9125,-0.325,-2,-0.01,-1.62,-1.8475,-2.1975,-1.015,-1.255,0.545,0.2025
12/31/2024,-1.18,-0.5625,-0.56,-0.5725,-1.6025,-0.93,0.1675,-0.6375,0.89,-0.34,-1.98,-0.025,-1.63,-1.8725,-2.2125,-1.0525,-1.255,0.565,0.1575
12/30/2024,-1.19,-0.6,-0.5625,-0.6625,-1.61,-0.905,0.1625,-0.6325,0.905,-0.315,-2.03,-0.02,-1.64,-1.875,-2.1825,-1.06,-1.25,0.565,0.1625
,,,,,,,,,,,,,,,,,,,
12/27/2024,-1.1625,-0.625,-0.5775,-0.655,-1.58,-0.9,0.1625,-0.6275,0.9,-0.3,-1.99,-0.0375,-1.51,-1.835,-2.1425,-1.02,-1.2325,0.535,0.1425
12/26/2024,-1.075,-0.6225,-0.5825,-0.63,-1.3875,-0.8,0.1625,-0.6225,0.8975,-0.28,-2.07,0.005,-1.53,-1.895,-1.8125,-0.935,-1.19,0.53,0.1175
12/25/2024,-1.1875,-0.66,-0.58,-0.5875,-1.63,-0.8025,0.1675,-0.6425,0.9375,-0.285,-2.03,0.01,-1.58,-1.865,-2.1475,-1.0775,-1.1875,0.515,0.1225
12/24/2024,-1.185,-0.6825,-0.59,-0.41,-1.65,-0.81,0.1675,-0.645,0.9225,-0.27,-2.03,-0.02,-1.62,-1.87,-2.175,-1.0325,-1.1925,0.5,0.1325
12/23/2024,-1.18,-0.64,-0.5775,-0.36,-1.62,-0.8225,0.1575,-0.635,0.91,-0.29,-2.01,0.005,-1.55,-1.85,-2.145,-1.0425,-1.195,0.49,0.1275
,,,,,,,,,,,,,,,,,,,
12/20/2024,-1.1825,-0.595,-0.5625,-0.3075,-1.6475,-0.785,0.1625,-0.6175,0.805,-0.3,-1.97,-0.045,-1.38,-1.77,-2.1175,-1.0375,-1.165,0.465,0.1275
12/19/2024,-1.04,-0.6125,-0.5325,-0.31,-1.4075,-0.795,0.1725,-0.61,0.78,-0.295,-1.8,-0.145,-1.26,-1.675,-2.0375,-0.9,-1.18,0.445,0.115
12/18/2024,-1.3875,-0.61,-0.4775,-0.39,-1.72,-0.75,0.155,-0.62,0.815,-0.225,-2.21,-0.055,-1.29,-1.905,-2.2925,-1.245,-1.1475,0.465,0.1125
12/17/2024,-1.325,-0.5575,-0.4825,-0.425,-1.705,-0.68,0.155,-0.6175,0.815,-0.22,-2.09,-0.085,-1.37,-1.92,-2.2,-1.1925,-1.135,0.41,0.095
12/16/2024,-1.2175,-0.595,-0.4875,-0.415,-1.5575,-0.74,0.155,-0.635,0.59,-0.295,-1.83,-0.2525,-1.16,-1.805,-2.115,-1.0475,-1.1825,0.42,0.125
,,,,,,,,,,,,,,,,,,,
12/13/2024,-1.1775,-0.6075,-0.4725,-0.4025,-1.54,-0.765,0.15,-0.645,0.5825,-0.32,-1.78,-0.23,-1.14,-1.73,-2.05,-1.04,-1.1525,0.415,0.155
12/12/2024,-1.1725,-0.6525,-0.4675,-0.41,-1.59,-0.765,0.12,-0.62,0.5925,-0.315,-1.75,-0.2825,-1.15,-1.74,-2.055,-1.0175,-1.155,0.405,0.1675
12/11/2024,-1.1825,-0.6025,-0.4575,-0.3925,-1.6325,-0.76,0.1175,-0.655,0.57,-0.3425,-1.77,-0.34,-1.21,-1.76,-2.055,-1.03,-1.18,0.41,0.19
12/10/2024,-1.245,-0.6,-0.45,-0.4725,-1.6425,-0.78,0.115,-0.66,0.68,-0.33,-1.94,-0.3025,-1.31,-1.84,-2.115,-1.0875,-1.1625,0.415,0.1825
12/09/2024,-1.3725,-0.4375,-0.46,-0.4275,-1.655,-0.77,0.165,-0.685,0.6275,-0.325,-2.07,-0.22,-1.4,-2.03,-2.345,-1.19,-1.2275,0.46,0.1725
,,,,,,,,,,,,,,,,,,,
12/06/2024,-1.38,-0.47,-0.5225,-0.45,-1.65,-0.815,0.1475,-0.7025,0.695,-0.3625,-2.11,-0.2675,-1.48,-2.09,-2.2675,-1.18,-1.25,0.435,0.1125
12/05/2024,-1.49,-0.465,-0.5275,-0.4275,-1.78,-0.815,0.1475,-0.685,0.5725,-0.3875,-2.12,-0.3475,-1.45,-2.17,-2.3875,-1.3175,-1.285,0.4775,0.14
12/04/2024,-1.635,-0.6875,-0.5475,-0.195,-2.015,-0.86,0.14,-0.7325,0.685,-0.3825,-2.43,-0.335,-1.5,-2.3725,-2.595,-1.5075,-1.2775,0.4425,0.1675
12/03/2024,-1.725,-0.6575,-0.5775,-0.21,-2.135,-0.795,0.15,-0.81,0.7925,-0.3275,-2.44,-0.31,-1.62,-2.555,-2.6425,-1.5175,-1.26,0.375,0.12
12/02/2024,-1.65,-0.795,-0.5975,-0.405,-2.085,-0.78,0.155,-0.81,0.78,-0.31,-2.43,-0.3475,-1.63,-2.5,-2.5875,-1.495,-1.2625,0.35,0.1
,,,,,,,,,,,,,,,,,,,
11/29/2024,-1.63,-0.6075,-0.5475,-0.45,-1.99,-0.75,0.1825,-0.8025,0.775,-0.215,-2.44,-0.2575,-1.6,-2.4375,-2.53,-1.495,-1.195,0.38,0.1275
11/28/2024,-1.595,-0.5925,-0.565,-0.4,-1.955,-0.755,0.1775,-0.865,0.8075,-0.25,-2.4,-0.2775,-1.61,-2.39,-2.53,-1.3925,-1.225,0.37,0.105
11/27/2024,-1.6975,-0.59,-0.64,-0.32,-2.0225,-0.82,0.1925,-0.8825,0.815,-0.3,-2.56,-0.2325,-1.75,-2.5875,-2.6025,-1.4975,-1.2325,0.42,0.0775
11/26/2024,-1.7325,-0.7375,-0.6775,-0.285,-2.1175,-0.785,0.19,-0.8825,0.9175,-0.33,-2.55,-0.2725,-1.73,-2.6375,-2.595,-1.525,-1.1975,0.385,0.0425
11/25/2024,-1.7725,-0.67,-0.6875,-0.4025,-2.1275,-0.6475,0.19,-0.885,0.465,-0.4225,-2.26,-0.4725,-1.15,-2.7125,-2.555,-1.5575,-1.115,0.26,-0.01
,,,,,,,,,,,,,,,,,,,
11/22/2024,-1.815,-0.945,-0.7775,-0.44,-2.2925,-0.675,0.195,-0.9075,0.525,-0.4,-2.22,-0.5425,-1.3,-2.7375,-2.61,-1.5675,-1.095,0.245,-0.035
11/21/2024,-1.765,-0.9075,-0.6825,-0.4575,-2.265,-0.68,0.1875,-0.805,0.55,-0.4025,-2.13,-0.475,-1.49,-2.6325,-2.68,-1.5875,-1.24,0.215,0.0225
11/20/2024,-1.3525,-0.7975,-0.6275,-0.4525,-1.8575,-0.705,0.19,-0.83,0.5825,-0.3975,-1.95,-0.3875,-1.38,-2.25,-2.3225,-1.25,-1.1625,0.325,0.0475
11/19/2024,-1.34,-0.7625,-0.6175,-0.45,-1.8575,-0.77,0.195,-0.77,0.5525,-0.4575,-1.94,-0.2375,-1.3,-2.175,-2.4225,-1.22,-1.1925,0.36,0.0825
11/18/2024,-1.0225,-0.595,-0.58,-0.5025,-1.495,-0.825,0.2,-0.755,0.67,-0.4575,-1.64,-0.15,-1.17,-1.9075,-2.1375,-0.9,-1.0625,0.47,0.1
,,,,,,,,,,,,,,,,,,,
11/15/2024,-0.98,-0.64,-0.5625,-0.57,-1.5,-0.825,0.2,-0.72,0.745,-0.4725,-1.74,-0.1025,-1.16,-1.875,-2.2125,-0.9025,-0.965,0.48,0.1075
11/14/2024,-0.7475,-0.65,-0.5775,-0.52,-1.2725,-0.825,0.2,-0.7075,0.67,-0.495,-1.37,-0.2225,-1.03,-1.6275,-1.945,-0.6475,-0.9575,0.505,0.09
11/13/2024,-0.8,-0.525,-0.5275,-0.415,-1.265,-0.82,0.205,-0.72,0.52,-0.5075,-1.38,-0.205,-0.94,-1.6525,-1.955,-0.725,-1.005,0.495,0.115
11/12/2024,-0.745,-0.595,-0.6025,-0.2625,-1.2625,-0.82,0.22,-0.715,0.4275,-0.5375,-1.3,-0.2325,-0.85,-1.645,-1.9625,-0.67,-0.985,0.485,0.095
11/11/2024,-0.7725,-0.61,-0.5875,-0.3075,-1.2675,-0.765,0.2125,-0.72,0.3975,-0.525,-1.25,-0.18,-0.86,-1.635,-1.9975,-0.685,-0.9925,0.485,0.105
,,,,,,,,,,,,,,,,,,,
11/08/2024,-0.735,-0.475,-0.515,-0.255,-1.2375,-0.755,0.3225,-0.7025,0.415,-0.505,-1.23,-0.13,-0.98,-1.5625,-1.9625,-0.64,-0.99,0.485,0.1025
11/07/2024,-0.695,-0.515,-0.555,-0.125,-1.2475,-0.68,0.3475,-0.7275,0.375,-0.485,-1.16,-0.14,-0.98,-1.545,-1.8775,-0.595,-1.025,0.5,0.0675
11/06/2024,-0.6175,-0.54,-0.6525,-0.0075,-1.175,-0.76,0.37,-0.76,0.4975,-0.525,-1.16,-0.16,-1.23,-1.5725,-1.905,-0.515,-1.1425,0.55,0.04
11/05/2024,-0.7725,-0.6075,-0.8725,-0.08,-1.2275,-0.91,0.5025,-0.7625,0.3375,-0.5975,-1.31,-0.1825,-1.29,-1.825,-2.185,-0.67,-1.265,0.665,0.09
11/04/2024,-0.9075,-0.585,-0.915,-0.205,-1.365,-0.86,0.52,-0.7,0.395,-0.6225,-1.45,-0.1675,-1.28,-1.99,-2.2625,-0.7875,-1.2925,0.635,0.035
,,,,,,,,,,,,,,,,,,,
11/01/2024,-0.8925,-0.51,-0.9225,-0.13,-1.325,-0.905,0.545,-0.685,0.42,-0.62,-1.44,-0.1225,-1.21,-1.965,-2.195,-0.7575,-1.2475,0.605,0.03
10/31/2024,-0.8475,-0.5225,-0.7475,-0.0925,-1.305,-0.97,0.5675,-0.7,0.395,-0.675,-1.39,-0.145,-1.19,-1.8575,-2.225,-0.79,-1.2575,0.665,0.1225
10/30/2024,-0.845,-0.525,-0.605,-0.055,-1.24,-1.02,0.39,-0.7025,0.405,-0.655,-1.39,-0.1175,-1.11,-1.685,-2.225,-0.765,-1.225,0.705,0.19
10/29/2024,-0.8475,-0.545,-0.595,-0.01,-1.205,-1.135,0.2275,-0.7025,0.4725,-0.735,-1.29,-0.155,-1.22,-1.6125,-2.2075,-0.7125,-1.29,0.74,0.23
10/28/2024,-0.885,-0.5225,-0.565,0.0325,-1.245,-1.015,0.2925,-0.72,0.41,-0.7,-1.38,-0.1475,-1.27,-1.6725,-2.225,-0.7775,-1.3075,0.715,0.1875
,,,,,,,,,,,,,,,,,,,
